Date,GDP,Unemployment_Rate,Inflation_Rate,Interest_Rate
2009-11-25,16068.805,5.1,2.12,1.21
2009-11-26,16068.805,5.1,2.19,1.21
2009-11-27,16068.805,5.1,2.06,1.21
2009-11-30,16068.805,5.1,2.08,1.21
2009-12-01,16068.805,9.9,2.14,0.12
2009-12-02,16068.805,5.1,2.14,1.21
2009-12-03,16068.805,5.1,2.15,1.21
2009-12-04,16068.805,5.1,2.14,1.21
2009-12-07,16068.805,5.1,2.13,1.21
2009-12-08,16068.805,5.1,2.09,1.21
2009-12-09,16068.805,5.1,2.09,1.21
2009-12-10,16068.805,5.1,2.09,1.21
2009-12-11,16068.805,5.1,2.14,1.21
2009-12-14,16068.805,5.1,2.19,1.21
2009-12-15,16068.805,5.1,2.23,1.21
2009-12-16,16068.805,5.1,2.27,1.21
2009-12-17,16068.805,5.1,2.22,1.21
2009-12-18,16068.805,5.1,2.24,1.21
2009-12-21,16068.805,5.1,2.3,1.21
2009-12-22,16068.805,5.1,2.33,1.21
2009-12-23,16068.805,5.1,2.31,1.21
2009-12-24,16068.805,5.1,2.32,1.21
2009-12-25,16068.805,5.1,2.19,1.21
2009-12-28,16068.805,5.1,2.35,1.21
2009-12-29,16068.805,5.1,2.36,1.21
2009-12-30,16068.805,5.1,2.36,1.21
2009-12-31,16068.805,5.1,2.37,1.21
2010-01-01,14764.61,9.8,2.19,0.11
2010-01-04,16068.805,5.1,2.38,1.21
2010-01-05,16068.805,5.1,2.34,1.21
2010-01-06,16068.805,5.1,2.37,1.21
2010-01-07,16068.805,5.1,2.41,1.21
2010-01-08,16068.805,5.1,2.42,1.21
2010-01-11,16068.805,5.1,2.38,1.21
2010-01-12,16068.805,5.1,2.39,1.21
2010-01-13,16068.805,5.1,2.37,1.21
2010-01-14,16068.805,5.1,2.36,1.21
2010-01-15,16068.805,5.1,2.36,1.21
2010-01-18,16068.805,5.1,2.19,1.21
2010-01-19,16068.805,5.1,2.38,1.21
2010-01-20,16068.805,5.1,2.37,1.21
2010-01-21,16068.805,5.1,2.33,1.21
2010-01-22,16068.805,5.1,2.31,1.21
2010-01-25,16068.805,5.1,2.33,1.21
2010-01-26,16068.805,5.1,2.34,1.21
2010-01-27,16068.805,5.1,2.31,1.21
2010-01-28,16068.805,5.1,2.33,1.21
2010-01-29,16068.805,5.1,2.33,1.21
2010-02-01,16068.805,9.8,2.39,0.13
2010-02-02,16068.805,5.1,2.41,1.21
2010-02-03,16068.805,5.1,2.43,1.21
2010-02-04,16068.805,5.1,2.35,1.21
2010-02-05,16068.805,5.1,2.27,1.21
2010-02-08,16068.805,5.1,2.27,1.21
2010-02-09,16068.805,5.1,2.3,1.21
2010-02-10,16068.805,5.1,2.28,1.21
2010-02-11,16068.805,5.1,2.26,1.21
2010-02-12,16068.805,5.1,2.23,1.21
2010-02-15,16068.805,5.1,2.19,1.21
2010-02-16,16068.805,5.1,2.24,1.21
2010-02-17,16068.805,5.1,2.28,1.21
2010-02-18,16068.805,5.1,2.31,1.21
2010-02-19,16068.805,5.1,2.26,1.21
2010-02-22,16068.805,5.1,2.25,1.21
2010-02-23,16068.805,5.1,2.19,1.21
2010-02-24,16068.805,5.1,2.19,1.21
2010-02-25,16068.805,5.1,2.13,1.21
2010-02-26,16068.805,5.1,2.13,1.21
2010-03-01,16068.805,9.9,2.15,0.16
2010-03-02,16068.805,5.1,2.16,1.21
2010-03-03,16068.805,5.1,2.17,1.21
2010-03-04,16068.805,5.1,2.17,1.21
2010-03-05,16068.805,5.1,2.21,1.21
2010-03-08,16068.805,5.1,2.23,1.21
2010-03-09,16068.805,5.1,2.23,1.21
2010-03-10,16068.805,5.1,2.24,1.21
2010-03-11,16068.805,5.1,2.24,1.21
2010-03-12,16068.805,5.1,2.26,1.21
2010-03-15,16068.805,5.1,2.25,1.21
2010-03-16,16068.805,5.1,2.24,1.21
2010-03-17,16068.805,5.1,2.25,1.21
2010-03-18,16068.805,5.1,2.23,1.21
2010-03-19,16068.805,5.1,2.2,1.21
2010-03-22,16068.805,5.1,2.19,1.21
2010-03-23,16068.805,5.1,2.2,1.21
2010-03-24,16068.805,5.1,2.24,1.21
2010-03-25,16068.805,5.1,2.26,1.21
2010-03-26,16068.805,5.1,2.24,1.21
2010-03-29,16068.805,5.1,2.22,1.21
2010-03-30,16068.805,5.1,2.22,1.21
2010-03-31,16068.805,5.1,2.24,1.21
2010-04-01,14980.193,9.9,2.28,0.2
2010-04-02,16068.805,5.1,2.27,1.21
2010-04-05,16068.805,5.1,2.31,1.21
2010-04-06,16068.805,5.1,2.3,1.21
2010-04-07,16068.805,5.1,2.34,1.21
2010-04-08,16068.805,5.1,2.33,1.21
2010-04-09,16068.805,5.1,2.34,1.21
2010-04-12,16068.805,5.1,2.35,1.21
2010-04-13,16068.805,5.1,2.34,1.21
2010-04-14,16068.805,5.1,2.34,1.21
2010-04-15,16068.805,5.1,2.37,1.21
2010-04-16,16068.805,5.1,2.33,1.21
2010-04-19,16068.805,5.1,2.34,1.21
2010-04-20,16068.805,5.1,2.35,1.21
2010-04-21,16068.805,5.1,2.35,1.21
2010-04-22,16068.805,5.1,2.34,1.21
2010-04-23,16068.805,5.1,2.37,1.21
2010-04-26,16068.805,5.1,2.37,1.21
2010-04-27,16068.805,5.1,2.34,1.21
2010-04-28,16068.805,5.1,2.4,1.21
2010-04-29,16068.805,5.1,2.45,1.21
2010-04-30,16068.805,5.1,2.4,1.21
2010-05-01,16068.805,9.6,2.19,0.2
2010-05-03,16068.805,5.1,2.4,1.21
2010-05-04,16068.805,5.1,2.32,1.21
2010-05-05,16068.805,5.1,2.28,1.21
2010-05-06,16068.805,5.1,2.16,1.21
2010-05-07,16068.805,5.1,2.15,1.21
2010-05-10,16068.805,5.1,2.24,1.21
2010-05-11,16068.805,5.1,2.25,1.21
2010-05-12,16068.805,5.1,2.28,1.21
2010-05-13,16068.805,5.1,2.27,1.21
2010-05-14,16068.805,5.1,2.18,1.21
2010-05-17,16068.805,5.1,2.16,1.21
2010-05-18,16068.805,5.1,2.13,1.21
2010-05-19,16068.805,5.1,2.04,1.21
2010-05-20,16068.805,5.1,1.89,1.21
2010-05-21,16068.805,5.1,1.87,1.21
2010-05-24,16068.805,5.1,1.88,1.21
2010-05-25,16068.805,5.1,1.85,1.21
2010-05-26,16068.805,5.1,1.91,1.21
2010-05-27,16068.805,5.1,2.01,1.21
2010-05-28,16068.805,5.1,1.99,1.21
2010-05-31,16068.805,5.1,2.19,1.21
2010-06-01,16068.805,9.4,1.97,0.18
2010-06-02,16068.805,5.1,1.99,1.21
2010-06-03,16068.805,5.1,2.05,1.21
2010-06-04,16068.805,5.1,1.94,1.21
2010-06-07,16068.805,5.1,1.92,1.21
2010-06-08,16068.805,5.1,1.89,1.21
2010-06-09,16068.805,5.1,1.92,1.21
2010-06-10,16068.805,5.1,1.98,1.21
2010-06-11,16068.805,5.1,1.95,1.21
2010-06-14,16068.805,5.1,1.97,1.21
2010-06-15,16068.805,5.1,2.0,1.21
2010-06-16,16068.805,5.1,1.99,1.21
2010-06-17,16068.805,5.1,1.99,1.21
2010-06-18,16068.805,5.1,1.99,1.21
2010-06-21,16068.805,5.1,2.02,1.21
2010-06-22,16068.805,5.1,1.98,1.21
2010-06-23,16068.805,5.1,1.94,1.21
2010-06-24,16068.805,5.1,1.91,1.21
2010-06-25,16068.805,5.1,1.91,1.21
2010-06-28,16068.805,5.1,1.88,1.21
2010-06-29,16068.805,5.1,1.83,1.21
2010-06-30,16068.805,5.1,1.82,1.21
2010-07-01,15141.607,9.4,1.75,0.18
2010-07-02,16068.805,5.1,1.73,1.21
2010-07-05,16068.805,5.1,2.19,1.21
2010-07-06,16068.805,5.1,1.69,1.21
2010-07-07,16068.805,5.1,1.7,1.21
2010-07-08,16068.805,5.1,1.79,1.21
2010-07-09,16068.805,5.1,1.81,1.21
2010-07-12,16068.805,5.1,1.82,1.21
2010-07-13,16068.805,5.1,1.87,1.21
2010-07-14,16068.805,5.1,1.84,1.21
2010-07-15,16068.805,5.1,1.79,1.21
2010-07-16,16068.805,5.1,1.71,1.21
2010-07-19,16068.805,5.1,1.7,1.21
2010-07-20,16068.805,5.1,1.7,1.21
2010-07-21,16068.805,5.1,1.71,1.21
2010-07-22,16068.805,5.1,1.75,1.21
2010-07-23,16068.805,5.1,1.78,1.21
2010-07-26,16068.805,5.1,1.79,1.21
2010-07-27,16068.805,5.1,1.82,1.21
2010-07-28,16068.805,5.1,1.81,1.21
2010-07-29,16068.805,5.1,1.82,1.21
2010-07-30,16068.805,5.1,1.8,1.21
2010-08-01,16068.805,9.5,2.19,0.19
2010-08-02,16068.805,5.1,1.86,1.21
2010-08-03,16068.805,5.1,1.87,1.21
2010-08-04,16068.805,5.1,1.86,1.21
2010-08-05,16068.805,5.1,1.87,1.21
2010-08-06,16068.805,5.1,1.82,1.21
2010-08-09,16068.805,5.1,1.82,1.21
2010-08-10,16068.805,5.1,1.84,1.21
2010-08-11,16068.805,5.1,1.77,1.21
2010-08-12,16068.805,5.1,1.69,1.21
2010-08-13,16068.805,5.1,1.68,1.21
2010-08-16,16068.805,5.1,1.63,1.21
2010-08-17,16068.805,5.1,1.63,1.21
2010-08-18,16068.805,5.1,1.62,1.21
2010-08-19,16068.805,5.1,1.56,1.21
2010-08-20,16068.805,5.1,1.57,1.21
2010-08-23,16068.805,5.1,1.55,1.21
2010-08-24,16068.805,5.1,1.49,1.21
2010-08-25,16068.805,5.1,1.53,1.21
2010-08-26,16068.805,5.1,1.55,1.21
2010-08-27,16068.805,5.1,1.61,1.21
2010-08-30,16068.805,5.1,1.55,1.21
2010-08-31,16068.805,5.1,1.52,1.21
2010-09-01,16068.805,9.5,1.56,0.19
2010-09-02,16068.805,5.1,1.58,1.21
2010-09-03,16068.805,5.1,1.62,1.21
2010-09-06,16068.805,5.1,2.19,1.21
2010-09-07,16068.805,5.1,1.63,1.21
2010-09-08,16068.805,5.1,1.64,1.21
2010-09-09,16068.805,5.1,1.72,1.21
2010-09-10,16068.805,5.1,1.79,1.21
2010-09-13,16068.805,5.1,1.8,1.21
2010-09-14,16068.805,5.1,1.75,1.21
2010-09-15,16068.805,5.1,1.77,1.21
2010-09-16,16068.805,5.1,1.77,1.21
2010-09-17,16068.805,5.1,1.75,1.21
2010-09-20,16068.805,5.1,1.78,1.21
2010-09-21,16068.805,5.1,1.83,1.21
2010-09-22,16068.805,5.1,1.82,1.21
2010-09-23,16068.805,5.1,1.79,1.21
2010-09-24,16068.805,5.1,1.81,1.21
2010-09-27,16068.805,5.1,1.75,1.21
2010-09-28,16068.805,5.1,1.79,1.21
2010-09-29,16068.805,5.1,1.78,1.21
2010-09-30,16068.805,5.1,1.78,1.21
2010-10-01,15309.474,9.4,1.79,0.19
2010-10-04,16068.805,5.1,1.78,1.21
2010-10-05,16068.805,5.1,1.85,1.21
2010-10-06,16068.805,5.1,1.89,1.21
2010-10-07,16068.805,5.1,1.88,1.21
2010-10-08,16068.805,5.1,1.96,1.21
2010-10-11,16068.805,5.1,2.19,1.21
2010-10-12,16068.805,5.1,1.95,1.21
2010-10-13,16068.805,5.1,2.02,1.21
2010-10-14,16068.805,5.1,2.11,1.21
2010-10-15,16068.805,5.1,2.09,1.21
2010-10-18,16068.805,5.1,2.05,1.21
2010-10-19,16068.805,5.1,2.06,1.21
2010-10-20,16068.805,5.1,2.04,1.21
2010-10-21,16068.805,5.1,2.07,1.21
2010-10-22,16068.805,5.1,2.09,1.21
2010-10-25,16068.805,5.1,2.14,1.21
2010-10-26,16068.805,5.1,2.15,1.21
2010-10-27,16068.805,5.1,2.13,1.21
2010-10-28,16068.805,5.1,2.12,1.21
2010-10-29,16068.805,5.1,2.13,1.21
2010-11-01,16068.805,9.8,2.17,0.19
2010-11-02,16068.805,5.1,2.14,1.21
2010-11-03,16068.805,5.1,2.17,1.21
2010-11-04,16068.805,5.1,2.09,1.21
2010-11-05,16068.805,5.1,2.1,1.21
2010-11-08,16068.805,5.1,2.12,1.21
2010-11-09,16068.805,5.1,2.14,1.21
2010-11-10,16068.805,5.1,2.09,1.21
2010-11-11,16068.805,5.1,2.19,1.21
2010-11-12,16068.805,5.1,2.05,1.21
2010-11-15,16068.805,5.1,2.05,1.21
2010-11-16,16068.805,5.1,1.98,1.21
2010-11-17,16068.805,5.1,2.05,1.21
2010-11-18,16068.805,5.1,2.07,1.21
2010-11-19,16068.805,5.1,2.11,1.21
2010-11-22,16068.805,5.1,2.1,1.21
2010-11-23,16068.805,5.1,2.08,1.21
2010-11-24,16068.805,5.1,2.13,1.21
2010-11-25,16068.805,5.1,2.19,1.21
2010-11-26,16068.805,5.1,2.12,1.21
2010-11-29,16068.805,5.1,2.11,1.21
2010-11-30,16068.805,5.1,2.07,1.21
2010-12-01,16068.805,9.3,2.14,0.18
2010-12-02,16068.805,5.1,2.17,1.21
2010-12-03,16068.805,5.1,2.17,1.21
2010-12-06,16068.805,5.1,2.16,1.21
2010-12-07,16068.805,5.1,2.23,1.21
2010-12-08,16068.805,5.1,2.19,1.21
2010-12-09,16068.805,5.1,2.14,1.21
2010-12-10,16068.805,5.1,2.16,1.21
2010-12-13,16068.805,5.1,2.18,1.21
2010-12-14,16068.805,5.1,2.22,1.21
2010-12-15,16068.805,5.1,2.31,1.21
2010-12-16,16068.805,5.1,2.32,1.21
2010-12-17,16068.805,5.1,2.28,1.21
2010-12-20,16068.805,5.1,2.29,1.21
2010-12-21,16068.805,5.1,2.29,1.21
2010-12-22,16068.805,5.1,2.33,1.21
2010-12-23,16068.805,5.1,2.33,1.21
2010-12-24,16068.805,5.1,2.19,1.21
2010-12-27,16068.805,5.1,2.3,1.21
2010-12-28,16068.805,5.1,2.33,1.21
2010-12-29,16068.805,5.1,2.29,1.21
2010-12-30,16068.805,5.1,2.3,1.21
2010-12-31,16068.805,5.1,2.3,1.21
2011-01-01,15351.448,9.1,2.19,0.17
2011-01-03,16068.805,5.1,2.31,1.21
2011-01-04,16068.805,5.1,2.35,1.21
2011-01-05,16068.805,5.1,2.42,1.21
2011-01-06,16068.805,5.1,2.41,1.21
2011-01-07,16068.805,5.1,2.36,1.21
2011-01-10,16068.805,5.1,2.36,1.21
2011-01-11,16068.805,5.1,2.4,1.21
2011-01-12,16068.805,5.1,2.42,1.21
2011-01-13,16068.805,5.1,2.37,1.21
2011-01-14,16068.805,5.1,2.35,1.21
2011-01-17,16068.805,5.1,2.19,1.21
2011-01-18,16068.805,5.1,2.4,1.21
2011-01-19,16068.805,5.1,2.38,1.21
2011-01-20,16068.805,5.1,2.25,1.21
2011-01-21,16068.805,5.1,2.24,1.21
2011-01-24,16068.805,5.1,2.25,1.21
2011-01-25,16068.805,5.1,2.24,1.21
2011-01-26,16068.805,5.1,2.29,1.21
2011-01-27,16068.805,5.1,2.26,1.21
2011-01-28,16068.805,5.1,2.27,1.21
2011-01-31,16068.805,5.1,2.34,1.21
2011-02-01,16068.805,9.0,2.37,0.16
2011-02-02,16068.805,5.1,2.36,1.21
2011-02-03,16068.805,5.1,2.35,1.21
2011-02-04,16068.805,5.1,2.38,1.21
2011-02-07,16068.805,5.1,2.36,1.21
2011-02-08,16068.805,5.1,2.36,1.21
2011-02-09,16068.805,5.1,2.31,1.21
2011-02-10,16068.805,5.1,2.31,1.21
2011-02-11,16068.805,5.1,2.28,1.21
2011-02-14,16068.805,5.1,2.28,1.21
2011-02-15,16068.805,5.1,2.28,1.21
2011-02-16,16068.805,5.1,2.25,1.21
2011-02-17,16068.805,5.1,2.27,1.21
2011-02-18,16068.805,5.1,2.34,1.21
2011-02-21,16068.805,5.1,2.19,1.21
2011-02-22,16068.805,5.1,2.34,1.21
2011-02-23,16068.805,5.1,2.39,1.21
2011-02-24,16068.805,5.1,2.41,1.21
2011-02-25,16068.805,5.1,2.4,1.21
2011-02-28,16068.805,5.1,2.39,1.21
2011-03-01,16068.805,9.0,2.41,0.14
2011-03-02,16068.805,5.1,2.45,1.21
2011-03-03,16068.805,5.1,2.49,1.21
2011-03-04,16068.805,5.1,2.49,1.21
2011-03-07,16068.805,5.1,2.51,1.21
2011-03-08,16068.805,5.1,2.55,1.21
2011-03-09,16068.805,5.1,2.5,1.21
2011-03-10,16068.805,5.1,2.46,1.21
2011-03-11,16068.805,5.1,2.44,1.21
2011-03-14,16068.805,5.1,2.43,1.21
2011-03-15,16068.805,5.1,2.4,1.21
2011-03-16,16068.805,5.1,2.37,1.21
2011-03-17,16068.805,5.1,2.43,1.21
2011-03-18,16068.805,5.1,2.43,1.21
2011-03-21,16068.805,5.1,2.44,1.21
2011-03-22,16068.805,5.1,2.39,1.21
2011-03-23,16068.805,5.1,2.38,1.21
2011-03-24,16068.805,5.1,2.47,1.21
2011-03-25,16068.805,5.1,2.44,1.21
2011-03-28,16068.805,5.1,2.46,1.21
2011-03-29,16068.805,5.1,2.47,1.21
2011-03-30,16068.805,5.1,2.47,1.21
2011-03-31,16068.805,5.1,2.48,1.21
2011-04-01,15557.539,9.1,2.52,0.1
2011-04-04,16068.805,5.1,2.54,1.21
2011-04-05,16068.805,5.1,2.56,1.21
2011-04-06,16068.805,5.1,2.57,1.21
2011-04-07,16068.805,5.1,2.59,1.21
2011-04-08,16068.805,5.1,2.64,1.21
2011-04-11,16068.805,5.1,2.63,1.21
2011-04-12,16068.805,5.1,2.62,1.21
2011-04-13,16068.805,5.1,2.61,1.21
2011-04-14,16068.805,5.1,2.62,1.21
2011-04-15,16068.805,5.1,2.61,1.21
2011-04-18,16068.805,5.1,2.6,1.21
2011-04-19,16068.805,5.1,2.63,1.21
2011-04-20,16068.805,5.1,2.61,1.21
2011-04-21,16068.805,5.1,2.59,1.21
2011-04-22,16068.805,5.1,2.19,1.21
2011-04-25,16068.805,5.1,2.6,1.21
2011-04-26,16068.805,5.1,2.58,1.21
2011-04-27,16068.805,5.1,2.58,1.21
2011-04-28,16068.805,5.1,2.56,1.21
2011-04-29,16068.805,5.1,2.57,1.21
2011-05-01,16068.805,9.0,2.19,0.09
2011-05-02,16068.805,5.1,2.56,1.21
2011-05-03,16068.805,5.1,2.55,1.21
2011-05-04,16068.805,5.1,2.55,1.21
2011-05-05,16068.805,5.1,2.48,1.21
2011-05-06,16068.805,5.1,2.48,1.21
2011-05-09,16068.805,5.1,2.48,1.21
2011-05-10,16068.805,5.1,2.49,1.21
2011-05-11,16068.805,5.1,2.43,1.21
2011-05-12,16068.805,5.1,2.43,1.21
2011-05-13,16068.805,5.1,2.39,1.21
2011-05-16,16068.805,5.1,2.34,1.21
2011-05-17,16068.805,5.1,2.3,1.21
2011-05-18,16068.805,5.1,2.36,1.21
2011-05-19,16068.805,5.1,2.26,1.21
2011-05-20,16068.805,5.1,2.3,1.21
2011-05-23,16068.805,5.1,2.29,1.21
2011-05-24,16068.805,5.1,2.33,1.21
2011-05-25,16068.805,5.1,2.33,1.21
2011-05-26,16068.805,5.1,2.31,1.21
2011-05-27,16068.805,5.1,2.28,1.21
2011-05-30,16068.805,5.1,2.19,1.21
2011-05-31,16068.805,5.1,2.25,1.21
2011-06-01,16068.805,9.1,2.22,0.09
2011-06-02,16068.805,5.1,2.26,1.21
2011-06-03,16068.805,5.1,2.24,1.21
2011-06-06,16068.805,5.1,2.25,1.21
2011-06-07,16068.805,5.1,2.25,1.21
2011-06-08,16068.805,5.1,2.22,1.21
2011-06-09,16068.805,5.1,2.21,1.21
2011-06-10,16068.805,5.1,2.2,1.21
2011-06-13,16068.805,5.1,2.2,1.21
2011-06-14,16068.805,5.1,2.28,1.21
2011-06-15,16068.805,5.1,2.24,1.21
2011-06-16,16068.805,5.1,2.2,1.21
2011-06-17,16068.805,5.1,2.19,1.21
2011-06-20,16068.805,5.1,2.18,1.21
2011-06-21,16068.805,5.1,2.21,1.21
2011-06-22,16068.805,5.1,2.19,1.21
2011-06-23,16068.805,5.1,2.22,1.21
2011-06-24,16068.805,5.1,2.24,1.21
2011-06-27,16068.805,5.1,2.28,1.21
2011-06-28,16068.805,5.1,2.32,1.21
2011-06-29,16068.805,5.1,2.4,1.21
2011-06-30,16068.805,5.1,2.43,1.21
2011-07-01,15647.68,9.0,2.45,0.07
2011-07-04,16068.805,5.1,2.19,1.21
2011-07-05,16068.805,5.1,2.39,1.21
2011-07-06,16068.805,5.1,2.38,1.21
2011-07-07,16068.805,5.1,2.42,1.21
2011-07-08,16068.805,5.1,2.34,1.21
2011-07-11,16068.805,5.1,2.31,1.21
2011-07-12,16068.805,5.1,2.32,1.21
2011-07-13,16068.805,5.1,2.33,1.21
2011-07-14,16068.805,5.1,2.3,1.21
2011-07-15,16068.805,5.1,2.33,1.21
2011-07-18,16068.805,5.1,2.36,1.21
2011-07-19,16068.805,5.1,2.37,1.21
2011-07-20,16068.805,5.1,2.34,1.21
2011-07-21,16068.805,5.1,2.35,1.21
2011-07-22,16068.805,5.1,2.38,1.21
2011-07-25,16068.805,5.1,2.45,1.21
2011-07-26,16068.805,5.1,2.42,1.21
2011-07-27,16068.805,5.1,2.45,1.21
2011-07-28,16068.805,5.1,2.46,1.21
2011-07-29,16068.805,5.1,2.44,1.21
2011-08-01,16068.805,9.0,2.44,0.1
2011-08-02,16068.805,5.1,2.37,1.21
2011-08-03,16068.805,5.1,2.28,1.21
2011-08-04,16068.805,5.1,2.23,1.21
2011-08-05,16068.805,5.1,2.26,1.21
2011-08-08,16068.805,5.1,2.2,1.21
2011-08-09,16068.805,5.1,2.2,1.21
2011-08-10,16068.805,5.1,2.3,1.21
2011-08-11,16068.805,5.1,2.28,1.21
2011-08-12,16068.805,5.1,2.26,1.21
2011-08-15,16068.805,5.1,2.23,1.21
2011-08-16,16068.805,5.1,2.18,1.21
2011-08-17,16068.805,5.1,2.16,1.21
2011-08-18,16068.805,5.1,1.99,1.21
2011-08-19,16068.805,5.1,2.05,1.21
2011-08-22,16068.805,5.1,2.07,1.21
2011-08-23,16068.805,5.1,2.02,1.21
2011-08-24,16068.805,5.1,2.04,1.21
2011-08-25,16068.805,5.1,2.1,1.21
2011-08-26,16068.805,5.1,2.04,1.21
2011-08-29,16068.805,5.1,2.06,1.21
2011-08-30,16068.805,5.1,2.05,1.21
2011-08-31,16068.805,5.1,2.05,1.21
2011-09-01,16068.805,9.0,2.08,0.08
2011-09-02,16068.805,5.1,2.02,1.21
2011-09-05,16068.805,5.1,2.19,1.21
2011-09-06,16068.805,5.1,1.93,1.21
2011-09-07,16068.805,5.1,1.96,1.21
2011-09-08,16068.805,5.1,2.0,1.21
2011-09-09,16068.805,5.1,1.96,1.21
2011-09-12,16068.805,5.1,1.94,1.21
2011-09-13,16068.805,5.1,1.93,1.21
2011-09-14,16068.805,5.1,1.91,1.21
2011-09-15,16068.805,5.1,1.96,1.21
2011-09-16,16068.805,5.1,1.95,1.21
2011-09-19,16068.805,5.1,1.88,1.21
2011-09-20,16068.805,5.1,1.91,1.21
2011-09-21,16068.805,5.1,1.86,1.21
2011-09-22,16068.805,5.1,1.71,1.21
2011-09-23,16068.805,5.1,1.74,1.21
2011-09-26,16068.805,5.1,1.79,1.21
2011-09-27,16068.805,5.1,1.88,1.21
2011-09-28,16068.805,5.1,1.87,1.21
2011-09-29,16068.805,5.1,1.82,1.21
2011-09-30,16068.805,5.1,1.75,1.21
2011-10-01,15842.259,8.8,2.19,0.07
2011-10-03,16068.805,5.1,1.73,1.21
2011-10-04,16068.805,5.1,1.76,1.21
2011-10-05,16068.805,5.1,1.8,1.21
2011-10-06,16068.805,5.1,1.88,1.21
2011-10-07,16068.805,5.1,1.94,1.21
2011-10-10,16068.805,5.1,2.19,1.21
2011-10-11,16068.805,5.1,1.95,1.21
2011-10-12,16068.805,5.1,1.98,1.21
2011-10-13,16068.805,5.1,1.92,1.21
2011-10-14,16068.805,5.1,1.98,1.21
2011-10-17,16068.805,5.1,1.94,1.21
2011-10-18,16068.805,5.1,1.97,1.21
2011-10-19,16068.805,5.1,1.95,1.21
2011-10-20,16068.805,5.1,1.98,1.21
2011-10-21,16068.805,5.1,2.0,1.21
2011-10-24,16068.805,5.1,2.02,1.21
2011-10-25,16068.805,5.1,2.02,1.21
2011-10-26,16068.805,5.1,2.08,1.21
2011-10-27,16068.805,5.1,2.18,1.21
2011-10-28,16068.805,5.1,2.15,1.21
2011-10-31,16068.805,5.1,2.09,1.21
2011-11-01,16068.805,8.6,2.05,0.08
2011-11-02,16068.805,5.1,2.1,1.21
2011-11-03,16068.805,5.1,2.09,1.21
2011-11-04,16068.805,5.1,2.12,1.21
2011-11-07,16068.805,5.1,2.14,1.21
2011-11-08,16068.805,5.1,2.13,1.21
2011-11-09,16068.805,5.1,2.04,1.21
2011-11-10,16068.805,5.1,2.08,1.21
2011-11-11,16068.805,5.1,2.19,1.21
2011-11-14,16068.805,5.1,2.05,1.21
2011-11-15,16068.805,5.1,2.02,1.21
2011-11-16,16068.805,5.1,1.96,1.21
2011-11-17,16068.805,5.1,1.9,1.21
2011-11-18,16068.805,5.1,1.96,1.21
2011-11-21,16068.805,5.1,1.9,1.21
2011-11-22,16068.805,5.1,1.89,1.21
2011-11-23,16068.805,5.1,1.9,1.21
2011-11-24,16068.805,5.1,2.19,1.21
2011-11-25,16068.805,5.1,1.92,1.21
2011-11-28,16068.805,5.1,1.95,1.21
2011-11-29,16068.805,5.1,1.99,1.21
2011-11-30,16068.805,5.1,2.05,1.21
2011-12-01,16068.805,8.5,2.05,0.07
2011-12-02,16068.805,5.1,2.05,1.21
2011-12-05,16068.805,5.1,2.05,1.21
2011-12-06,16068.805,5.1,2.07,1.21
2011-12-07,16068.805,5.1,2.03,1.21
2011-12-08,16068.805,5.1,1.98,1.21
2011-12-09,16068.805,5.1,2.02,1.21
2011-12-12,16068.805,5.1,2.04,1.21
2011-12-13,16068.805,5.1,2.01,1.21
2011-12-14,16068.805,5.1,1.96,1.21
2011-12-15,16068.805,5.1,1.93,1.21
2011-12-16,16068.805,5.1,1.91,1.21
2011-12-19,16068.805,5.1,1.94,1.21
2011-12-20,16068.805,5.1,2.04,1.21
2011-12-21,16068.805,5.1,2.05,1.21
2011-12-22,16068.805,5.1,2.04,1.21
2011-12-23,16068.805,5.1,2.07,1.21
2011-12-26,16068.805,5.1,2.19,1.21
2011-12-27,16068.805,5.1,2.04,1.21
2011-12-28,16068.805,5.1,2.0,1.21
2011-12-29,16068.805,5.1,1.96,1.21
2011-12-30,16068.805,5.1,1.96,1.21
2012-01-01,16068.805,8.3,2.19,0.08
2012-01-02,16068.805,5.1,2.19,1.21
2012-01-03,16068.805,5.1,2.01,1.21
2012-01-04,16068.805,5.1,2.08,1.21
2012-01-05,16068.805,5.1,2.12,1.21
2012-01-06,16068.805,5.1,2.09,1.21
2012-01-09,16068.805,5.1,2.11,1.21
2012-01-10,16068.805,5.1,2.08,1.21
2012-01-11,16068.805,5.1,2.03,1.21
2012-01-12,16068.805,5.1,2.04,1.21
2012-01-13,16068.805,5.1,2.03,1.21
2012-01-16,16068.805,5.1,2.19,1.21
2012-01-17,16068.805,5.1,2.04,1.21
2012-01-18,16068.805,5.1,2.07,1.21
2012-01-19,16068.805,5.1,2.01,1.21
2012-01-20,16068.805,5.1,2.04,1.21
2012-01-23,16068.805,5.1,2.07,1.21
2012-01-24,16068.805,5.1,2.09,1.21
2012-01-25,16068.805,5.1,2.13,1.21
2012-01-26,16068.805,5.1,2.12,1.21
2012-01-27,16068.805,5.1,2.11,1.21
2012-01-30,16068.805,5.1,2.11,1.21
2012-01-31,16068.805,5.1,2.11,1.21
2012-02-01,16068.805,8.3,2.15,0.1
2012-02-02,16068.805,5.1,2.16,1.21
2012-02-03,16068.805,5.1,2.18,1.21
2012-02-06,16068.805,5.1,2.19,1.21
2012-02-07,16068.805,5.1,2.21,1.21
